snapshot_version,cutoff_date,association_id,disease_code,pmid,corpus_status,intervention_id,intervention_name,intervention_type,therapeutic_intent,dose,route,duration,intervention_comparator,intervention_confidence,outcome_id,outcome_name,outcome_domain,effect_direction,reported_significance,outcome_comparator,result_summary,outcome_confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,core,PD-R-044-I01,deep brain stimulation,device,f,,,,,high,PD-R-044-O01,clinical_motor result 1,clinical_motor,mixed,not_reported,,"RESULTS: There were increased ReHo in the basal ganglia-thalamocortical circuit (left supplementary motor area and bilateral paracentral lobule), whereas decreased ReHo in the default mode network (DMN) (left angular gyrus, bilateral precuneus), prefrontal cortex (bilateral middle frontal gyrus), and the cerebello-thalamocortical (CTC) circuit (Cerebellum_crus2/1_L) after DBS.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,core,PD-R-044-I01,deep brain stimulation,device,f,,,,,high,PD-R-044-O02,imaging result 2,imaging,not_reported,not_reported,,"CONCLUSION: Microlesion of the thalamus caused by electrode implantation can alter the activity of the basal ganglia-thalamocortical circuit, prefrontal cortex, DMN, and CTC circuit and induce abnormal FC in the lingual gyrus, cerebellum, prefrontal cortex, and DMN among PD patients.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,core,,,,,,,,,,PD-R-047-O01,clinical_motor result 1,clinical_motor,harmful,not_reported,,Prediction of Freezing of Gait in Patients With Parkinson's Disease by Identifying Impaired Gait Patterns.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,core,,,,,,,,,,PD-R-047-O02,clinical_motor result 2,clinical_motor,not_reported,not_reported,,"Freezing of gait (FoG) prediction, combined with rhythmic laser cues, may help Parkinson's disease (PD) patients overcome FoG episodes.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,core,,,,,,,,,,PD-R-047-O03,clinical_motor result 3,clinical_motor,harmful,not_reported,,This study aimed to utilize the impaired gait patterns preceding FoG to build a machine-learning-based model for FoG prediction.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,core,,,,,,,,,,PD-R-047-O04,clinical_motor result 4,clinical_motor,harmful,not_reported,,"Step-based impaired gait features and conventional FoG detection features were extracted from the signals, based on which two FoG prediction models were built using AdaBoost to validate if the use of the impaired gait features can better predict FoG.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,core,,,,,,,,,,PD-R-048-O01,behavior result 1,behavior,not_reported,not_reported,,RESULTS: This study consisted of 310 patients with PD among whom 12% had generalized anxiety.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,core,,,,,,,,,,PD-R-048-O02,other result 2,other,not_reported,not_significant,,Neither age nor gender was significant onset predictors at P = 0.05.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,core,,,,,,,,,,PD-R-048-O03,behavior result 3,behavior,increase,not_significant,,The impact of progression of H and Y Stages 2-3 and 2-4 increased the odds of generalized anxiety disorder (GAD) prevalence though it was statistically insignificant at P = 0.05.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,core,,,,,,,,,,PD-R-048-O04,behavior result 4,behavior,increase,not_reported,,CONCLUSIONS: Clinicians should not expect the risk of developing anxiety to depend on gender nor change as a function of age though it may increase with symptomatic progression of PD as outlined by H and Y.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,core,,,,,,,,,,PD-R-050-O01,other result 1,other,not_reported,not_reported,,"RESULTS: Relative to the two control groups, Parkinson's disease patients had abnormal task related activity during both reward anticipation in the ventral striatum and reward outcome in the orbitofrontal cortex.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,core,,,,,,,,,,PD-R-050-O02,other result 2,other,no_effect,not_reported,,There were no effects of ageing.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,core,,,,,,,,,,PD-R-050-O03,other result 3,other,not_reported,not_reported,,CONCLUSION: These findings demonstrate abnormalities in anticipatory as well as reward outcome processing while treated primarily with levodopa.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,core,,,,,,,,,,PD-R-054-O01,behavior result 1,behavior,not_reported,not_reported,,"RESULTS: Prevalence rates included 29.0% of patients with PD with depression, 40.7% with anxiety, 41.3% with apathy, 27.6% with ICDs, and 17.0% with both apathy and ICD.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,core,,,,,,,,,,PD-R-054-O02,behavior result 2,behavior,increase,significant,,"The majority (61.6%) of people reporting clinically significant ICDs also reported clinically significant apathy, and more than a third of patients with apathy (41.3%) also reported elevated ICD.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,core,,,,,,,,,,PD-R-054-O03,other result 3,other,not_reported,significant,,Mood significantly interacted with demographic variables to predict motivational disturbances.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,core,,,,,,,,,,PD-R-054-O04,other result 4,other,not_reported,not_reported,,CONCLUSIONS: Motivational disturbances are common comorbid conditions in patients with PD.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,core,PD-R-055-I01,Wearing unfamiliar HoloLens without Holocue,device,f,,,,walking without HoloLens,high,PD-R-055-O01,FOG during initial HoloLens use,clinical_motor,harmful,significant,,Initial HoloLens use increased FOG episodes and duration.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,core,PD-R-055-I01,Wearing unfamiliar HoloLens without Holocue,device,f,,,,walking without HoloLens,high,PD-R-055-O02,Habituation to HoloLens,feasibility,beneficial,not_reported,,The unfamiliarity effect disappeared after habituation.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,core,PD-R-055-I02,Holocue visual cueing,device,t,,,,HoloLens without Holocue,high,PD-R-055-O03,Immediate overall Holocue effect on FOG,clinical_motor,no_effect,not_reported,,Holocue had no overall immediate effect on FOG.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,core,PD-R-055-I02,Holocue visual cueing,device,t,,,,HoloLens without Holocue,high,PD-R-055-O04,Individual Holocue response,clinical_motor,mixed,not_reported,,Some participants reported or demonstrated benefit.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-056,PD,31946640,core,,,,,,,,,,PD-R-056-O01,cognition result 1,cognition,not_reported,significant,,"Unlike these conventional machine learning methods relying on hand-crafted features, the deep convolutional neural networks, which have achieved significant success in medical applications recently, have the advantage of learning salient feature representations automatically and effectively.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-056,PD,31946640,core,,,,,,,,,,PD-R-056-O02,clinical_motor result 2,clinical_motor,beneficial,not_reported,,"In addition to improving the accuracy in the differential diagnosis of parkinsonism compared to state-of-the-art approaches, the deep learning methods also discovered saliency features in a number of critical regions (e.g., midbrain), which are widely accepted as characteristic pathological regions for movement disorders but were ignored in the conventional analysis of FDG PET images.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,core,,,,,,,,,,PD-R-062-O01,cognition result 1,cognition,harmful,not_reported,,"RESULTS: Of 103 participants (mean age: 70.3 years; 37.3% female), 52 had LBD with impaired cognition (LBD-I), 26 had normal cognition (LBD-N), and 25 were A- healthy controls (HCs).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,core,,,,,,,,,,PD-R-062-O02,imaging result 2,imaging,decrease,significant,,"Volumes of hippocampal subregions prone to AD copathologies, including subiculum (F = 6.9, p = 0.002), presubiculum (F = 7.3, p = 0.001), and parasubiculum (F = 5.9, p = 0.004), were reduced in LBD-I compared with LBD-N and HC.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,core,,,,,,,,,,PD-R-062-O03,cognition result 3,cognition,harmful,significant,,"In LBD-I, reduced CA1, subiculum, and presubiculum volumes were associated with greater functional cognitive impairment (all p < 0.05).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,core,,,,,,,,,,PD-R-062-O04,imaging result 4,imaging,decrease,significant,,"Compared with HC, subiculum volume was reduced in A+T+ but not A-T- participants (F = 2.62, p = 0.043).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,core,PD-R-063-I01,anti-Parkinson pharmacotherapy,drug,t,,,,,high,PD-R-063-O01,other result 1,other,not_reported,not_reported,,RESULTS: A total of 384 patients with eligible medical records for three consecutive years were enrolled.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,core,PD-R-063-I01,anti-Parkinson pharmacotherapy,drug,t,,,,,high,PD-R-063-O02,other result 2,other,beneficial,significant,,"Patients treated with carbidopa/levodopa or levodopa/benserazide had significantly lower mean ΔLEDs than other groups (p < 0.01), followed by pramipexole and selegiline.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,core,PD-R-063-I01,anti-Parkinson pharmacotherapy,drug,t,,,,,high,PD-R-063-O03,other result 3,other,beneficial,significant,,"Meanwhile, LEDc in the levodopa/benserazide, carbidopa/levodopa, and piribedil groups were significantly lower than those in pramipexole or selegiline groups ($0.088-0.135/day for levodopa/benserazide; $0.070-0.126/day for carbidopa/levodopa; $0.112-0.138/day for piribedil; $0.290-0.332/day for pramipexole; $0.229-0.544/day for selegiline; p < 0.01).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,core,PD-R-063-I01,anti-Parkinson pharmacotherapy,drug,t,,,,,high,PD-R-063-O04,behavior result 4,behavior,beneficial,not_reported,,"CONCLUSIONS: Carbidopa/levodopa or levodopa/benserazide might exhibit better clinical improvement with less medical cost, while piribedil presented less clinical improvement but a higher risk of headache/dizziness, gastrointestinal, and neuropsychiatric symptoms.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-064,PD,40280955,core,,,,,,,,,,PD-R-064-O01,clinical_motor result 1,clinical_motor,mixed,not_reported,,"Two subtypes were identified: the early-deterioration subtype, characterized by fronto-temporal atrophy, parietal thickening, widespread reductions in fractional anisotropy (FA) values, and increased subcortical iron content, which exhibited more severe baseline symptoms and a trend of faster memory decline; and the early-compensatory subtype, characterized by rostral middle frontal atrophy, parietal-occipital thickening, increased FA values, and normal iron content, which exhibited milder symptoms initially but experienced faster progression of both motor and non-motor symptoms.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,core,,,,,,,,,,PD-R-067-O01,other result 1,other,positive_association,significant,,RESULTS: TT values were significantly different when comparing HC to PD and PD-PS to PD-PI.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,core,,,,,,,,,,PD-R-067-O02,other result 2,other,positive_association,significant,,"Significant differences were also found when comparing TT values among ""stable"" vs ""unstable"" trials, as well as when comparing TT values before and after LD administration.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,core,,,,,,,,,,PD-R-067-O03,biomarker result 3,biomarker,positive_association,not_reported,,"CONCLUSIONS: TT may represent a reliable biomarker of PI in PD, resulting modified by LD.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,core,,,,,,,,,,PD-R-067-O04,other result 4,other,not_reported,not_reported,,Study results highlight dopaminergic mechanisms underlying PI in PD.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-068,PD,37839283,core,PD-R-068-I01,NSAID exposure,experimental_exposure,f,,,,,high,,,,,,,,
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-069,PD,39229982,core,PD-R-069-I01,plumbagin,drug,t,,,,,high,PD-R-069-O01,clinical_motor result 1,clinical_motor,beneficial,not_reported,,RESULTS: Plumbagin was found to alleviate rotenone-induced motor abnormalities and restore brain dopamine levels.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-069,PD,39229982,core,PD-R-069-I01,plumbagin,drug,t,,,,,high,PD-R-069-O02,other result 2,other,not_reported,not_reported,,CONCLUSION: These findings underscore the potential therapeutic efficacy of plumbagin in mitigating behavioural deficits in rotenone-induced rodents.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-071,PD,35628808,core,PD-R-071-I01,deep brain stimulation,device,t,,,,,high,PD-R-071-O01,feasibility result 1,feasibility,beneficial,not_reported,,Additional Benefit of Intraoperative Electroacupuncture in Improving Tolerance of Deep Brain Stimulation Surgical Procedure in Parkinsonian Patients.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-071,PD,35628808,core,PD-R-071-I01,deep brain stimulation,device,t,,,,,high,PD-R-071-O02,other result 2,other,not_reported,not_reported,,RESULTS: The data of nine patients were analyzed in each group.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-071,PD,35628808,core,PD-R-071-I01,deep brain stimulation,device,t,,,,,high,PD-R-071-O03,imaging result 3,imaging,increase,not_reported,,"Although pain and tiredness increased in both groups after placement of the stereotactic frame, the ESAS item ""lack of appetite"", as well as the ESAS total score and physical subscore increased after completion of the first burr hole until the end of the surgical procedure in the control group only.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-071,PD,35628808,core,PD-R-071-I01,deep brain stimulation,device,t,,,,,high,PD-R-071-O04,other result 4,other,increase,significant,,ESAS total score and physical subscore were significantly higher at the end of the intervention in the control group compared to the EA group.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-071,PD,35628808,core,PD-R-071-I02,electroacupuncture,behavioral,t,,,,,high,,,,,,,,
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-071,PD,35628808,core,PD-R-071-I03,EA in addition,drug,t,,,,,medium,,,,,,,,
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-073,PD,41051687,core,,,,,,,,,,PD-R-073-O01,diagnostic_performance result 1,diagnostic_performance,not_reported,not_reported,,"RESULTS: The SVM model demonstrated the best external validation performance (AUC = 0.916, recall = 0.949, F1-score = 0.843).",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-073,PD,41051687,core,,,,,,,,,,PD-R-073-O02,other result 2,other,not_reported,not_reported,,"SHAP analysis revealed superoxide dismutase (SOD) contributed the most to the model prediction, followed by gender and uric acid (UA).",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-073,PD,41051687,core,,,,,,,,,,PD-R-073-O03,other result 3,other,negative_association,significant,,"Furthermore, albumin (ALB) and SOD showed significant negative correlations with PD severity.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-073,PD,41051687,core,,,,,,,,,,PD-R-073-O04,disease_progression result 4,disease_progression,not_reported,not_reported,,"CONCLUSION: The SVM-based diagnostic model effectively differentiates PD from controls using readily obtainable clinical biomarkers, offering promising clinical utility for PD screening, diagnosis, and progression monitoring.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-074,PD,36637746,core,,,,,,,,,,PD-R-074-O01,molecular_cellular result 1,molecular_cellular,decrease,not_reported,,"In mice receiving the intranigral injection of recombinant human α-syn, we found that the glymphatic suppression via aquaporin-4 (AQP4) gene deletion or acetazolamide treatment reduced the clearance of injected α-syn from the brain.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-074,PD,36637746,core,,,,,,,,,,PD-R-074-O02,molecular_cellular result 2,molecular_cellular,decrease,not_reported,,We also found that the overexpression of A53T-α-syn reduced the expression/polarization of AQP4 and suppressed the glymphatic activity of mice.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-075,PD,40456474,core,PD-R-075-I01,Salvia miltiorrhiza Bunge extract,drug,t,,,,rotenone model control,high,PD-R-075-O01,Motor dysfunction,clinical_motor,beneficial,significant,,SME improved motor dysfunction in rotenone-exposed rats.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-075,PD,40456474,core,PD-R-075-I01,Salvia miltiorrhiza Bunge extract,drug,t,,,,rotenone model control,high,PD-R-075-O02,Dopaminergic neuron degeneration,histopathology,beneficial,not_reported,,SME mitigated dopaminergic neuron degeneration.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-075,PD,40456474,core,PD-R-075-I01,Salvia miltiorrhiza Bunge extract,drug,t,,,,rotenone model control,high,PD-R-075-O03,PINK1/Parkin pathway activation,molecular_cellular,increase,significant,,SME activated the PINK1/Parkin pathway.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-075,PD,40456474,core,PD-R-075-I01,Salvia miltiorrhiza Bunge extract,drug,t,,,,rotenone model control,high,PD-R-075-O04,Mitophagy and PC12 protection,molecular_cellular,beneficial,not_reported,,SME induced mitophagy and protected PC12 cells from rotenone damage.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-077,PD,36939184,core,,,,,,,,,,PD-R-077-O01,other result 1,other,beneficial,significant,,The early detection of Parkinson's disease (PD) can significantly improve treatment and quality of life in patients.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-077,PD,36939184,core,,,,,,,,,,PD-R-077-O02,biomarker result 2,biomarker,beneficial,not_reported,,"Therefore, its sensitive detection with fast and robust methods can improve its use as a biomarker.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-077,PD,36939184,core,,,,,,,,,,PD-R-077-O03,biomarker result 3,biomarker,not_reported,not_reported,,"Moreover, we showed that SERS can allow us to identify CDA in aqueous media at low concentration, leading to the identification of some of its characteristic bands in pure water and in synthetic cerebrospinal fluid (SCSF) below 1 × 10-8 M, while its band identification in simulated urine (SUR) can be reached at 1 × 10-7 M.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-077,PD,36939184,core,,,,,,,,,,PD-R-077-O04,biomarker result 4,biomarker,beneficial,significant,,"In conclusion, we show that CDA can be suitably detected by means of label-free SERS spectroscopy, which can significantly improve its sensitive detection for further analytical studies as a novel biomarker and further clinical diagnosis in PD patients.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-080,PD,36718788,core,PD-R-080-I01,deep brain stimulation,device,t,,,,,high,PD-R-080-O01,other result 1,other,beneficial,not_reported,,Christmas-Related Reduction in Beta Activity in Parkinson's Disease.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-080,PD,36718788,core,PD-R-080-I01,deep brain stimulation,device,t,,,,,high,PD-R-080-O02,other result 2,other,beneficial,significant,,"RESULTS: Beta activity was significantly reduced on Christmas Eve in all patients (4.00-9.00 p.m.: -12.30 ± 10.78%, P = 0.015).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-080,PD,36718788,core,PD-R-080-I01,deep brain stimulation,device,t,,,,,high,PD-R-080-O03,biomarker result 3,biomarker,beneficial,not_reported,,CONCLUSIONS: We demonstrate that festive events can reduce beta biomarker activity.,medium
